21254 0.525 0.645 n ax ih 3347	n,hh
20178 0.3775 0.5775 r aa d 3851	z,r
3981 0.27 0.57 f d ao 2741	y,f
14458 0.5325 0.7125 v ax eh 2294	v,g
22650 0.385 0.605 t t eh 0188	t,y
7264 0.3225 0.6025 f ax ae 5802	f,n
4581 0.5325 0.6725 z v ih 6509	z,m
1775 0.595 0.755 m t eh 0188	f,m
18227 0.545 0.695 n ax ih 8824	y,n
12023 0.6425 0.8425 n ax ae 3347	n,l
22508 0.4925 0.6925 g ax uh 4926	g,f
12926 0.3825 0.5725 f ax ih 3851	b,f
15137 0.4975 0.7475 s t eh 8824	s,y
20072 0.3975 0.6975 n ae s 2741	p,n
18264 0.6125 0.7925 w ax ih 3347	w,hh
17320 0.565 0.715 hh v ih 3347	hh,l
1667 0.3925 0.6125 v eh ax 6895	k,v
4580 0.4525 0.7225 n ax ae 6895	v,n
3414 0.4625 0.6425 r aa d 5189	r,n
7092 0.2525 0.5925 z ae s 2741	z,k
20950 0.3225 0.5525 d ae s 0188	k,d
6846 0.5175 0.6675 b t ih 2741	y,b
4321 0.3125 0.6325 z ae s 2741	z,l
5220 0.4425 0.6225 k t eh 2294	k,s
225 0.4475 0.6675 d eh hh 2741	s,d
867 0.2175 0.5675 w s aa 1571	w,g
12664 0.4075 0.7275 k ax ae 5802	k,hh
25656 0.5525 0.7225 r ax ih 3851	r,g
20349 0.7375 0.9075 p ax uh 3851	p,f
25712 0.5 0.66 w s aa 2294	k,w
9075 0.4525 0.6425 s ax ih 5189	g,s
24447 0.5125 0.7925 n ae s 3347	z,n
11674 0.36 0.62 d ax ae 5189	z,d
21475 0.4675 0.7575 l ax ae 6509	v,l
16525 0.5575 0.7575 n ae s 2294	n,l
15524 0.175 0.565 v ax ae 8193	v,hh
225 0.4475 0.6675 d eh hh 2741	d,n
4092 0.6025 0.7925 r eh ax 3851	v,r
22090 0.625 0.885 n ae s 0188	p,n
4514 0.4275 0.6075 n eh ax 8193	p,n
19632 0.585 0.715 b v ih 3347	b,l
2631 0.4725 0.7325 hh ax ae 2294	s,hh
21867 0.505 0.635 r v ih 2294	p,r
17033 0.54 0.79 n ae s 0188	p,n
6787 0.7275 0.8775 n ax ae 5189	n,hh
21286 0.6975 0.8975 w t eh 3851	w,s
19309 0.4825 0.6625 k eh ax 1571	p,k
10467 0.2475 0.5575 s ax ae 3347	s,b
25658 0.5525 0.7625 r eh ax 6509	l,r
6205 0.1425 0.5625 m ax ae 4926	hh,m
22946 0.605 0.905 n ae s 0188	n,l
17978 0.3875 0.6475 n ae s 6509	n,m
4355 0.27 0.63 n ae s 8824	n,k
14587 0.615 0.765 w ax ih 5802	w,r
1251 0.3925 0.5525 s eh ax 5802	p,s
5579 0.4525 0.8425 k ax ae 0188	p,k
16504 0.3925 0.5625 z aa d 6509	z,n
17387 0.3775 0.5875 n ax ah 0511	y,n
6968 0.2175 0.5875 p ae s 4926	p,d
4092 0.6025 0.7925 r eh ax 3851	r,f
4725 0.5025 0.8125 g ax eh 3347	v,g
19261 0.74 0.94 r ax ih 2294	r,y
23458 0.705 0.945 f v ih 0511	f,m
16270 0.705 0.875 z eh ax 3347	z,f
9296 0.485 0.605 hh v ih 1571	r,hh
12409 0.7375 0.9475 n aa sh 5802	r,n
3953 0.675 0.825 hh v ih 3347	t,hh
9608 0.3775 0.6575 s ax ae 5189	p,s
1406 0.425 0.765 t ax ae 1571	t,l
23859 0.525 0.625 v eh ax 0511	k,v
11277 0.3825 0.6925 t s aa 1571	g,t
14932 0.41 0.7 m ax ae 6895	g,m
11189 0.5225 0.7825 t t eh 6895	g,t
22280 0.565 0.765 s eh ax 5189	p,s
17106 0.6675 0.8575 k eh ax 3347	f,k
11021 0.7425 0.8925 d v ih 1571	r,d
22311 0.2425 0.6825 s ax ih 6509	g,s
15460 0.55 0.66 n ax ae 0511	n,l
4581 0.5325 0.6725 z v ih 6509	z,d
22438 0.64 0.8 l eh ax 8824	z,l
23341 0.3325 0.6425 v ax ae 6895	v,m
23215 0.6375 0.9475 r aa d 8824	r,n
13727 0.7325 0.8725 d ax ih 2294	d,y
8390 0.5325 0.8825 l ax ae 0188	d,l
450 0.6575 0.8475 r t eh 1571	r,y
19448 0.3225 0.5725 t ax ae 2294	t,l
10885 0.4775 0.6175 d ax ae 5189	v,d
14123 0.5225 0.7125 w ax uh 6509	w,l
10413 0.6175 0.9175 r t eh 3347	l,r
20898 0.54 0.68 b v ih 6895	b,d
17724 0.45 0.57 n ax ah 8824	y,n
9296 0.485 0.605 hh v ih 1571	v,hh
17807 0.645 0.895 p ax ae 2294	p,hh
5579 0.4525 0.8425 k ax ae 0188	k,v
16067 0.4425 0.7225 t ax ae 3851	v,t
1742 0.5 0.76 hh ax ae 2294	n,hh
13253 0.5625 0.7725 r eh ax 3851	v,r
8311 0.3075 0.6075 l ae s 4926	b,l
20324 0.5125 0.6625 v eh ax 6509	k,v
15460 0.55 0.66 n ax ae 0511	s,n
4456 0.66 0.81 n ax ih 2294	y,n
1548 0.5625 0.7925 t s aa 6895	g,t
13560 0.3575 0.5875 v ah b 4926	v,s
9439 0.295 0.565 s ax ih 0511	s,y
17067 0.565 0.875 w s eh 3347	v,w
24349 0.5 0.72 l eh ax 3851	z,l
8664 0.425 0.795 f ax ih 3851	f,hh
11927 0.3125 0.8025 v ae s 4926	k,v
23511 0.5325 0.7825 r t eh 1571	l,r
23695 0.4225 0.7125 m ax ae 5802	t,m
8624 0.5925 0.9325 p s aa 6895	p,f
18558 0.7675 0.9275 f ih hh 4926	f,n
21041 0.425 0.755 t ae s 8193	t,m
9772 0.565 0.755 hh ax ih 3347	n,hh
3681 0.635 0.825 w s aa 5189	k,w
22785 0.5425 0.6525 n ih hh 5189	f,n
14099 0.3625 0.6125 n ax ae 5802	n,m
12921 0.69 0.84 v eh ax 3347	v,hh
9104 0.6225 0.7525 d eh hh 6895	s,d
10203 0.57 0.84 d ae s 6509	z,d
21286 0.6975 0.8975 w t eh 3851	k,w
225 0.4475 0.6675 d eh hh 2741	r,d
16931 0.6775 0.8775 s t eh 8824	t,s
10880 0.5475 0.7375 f ax ae 4926	f,l
5814 0.3725 0.6325 f ax ae 5802	g,f
16716 0.255 0.565 l ax ae 0511	f,l
13369 0.3325 0.8125 p ax ae 6895	v,p
16150 0.325 0.565 hh ax ae 6509	g,hh
957 0.4025 0.6125 p ae s 6895	p,l
16872 0.3075 0.5775 n ae s 1571	n,b
22226 0.37 0.62 s t eh 5189	r,s
10203 0.57 0.84 d ae s 6509	t,d
7101 0.365 0.555 l t eh 1571	g,l
7991 0.4575 0.8275 hh ax ae 2741	g,hh
17426 0.45 0.6 l ax ih 8824	y,l
6054 0.4275 0.6875 n ae s 6509	t,n
6546 0.485 0.675 g ax eh 0511	v,g
17978 0.3875 0.6475 n ae s 6509	n,k
15785 0.38 0.59 v ae s 2294	v,d
12483 0.625 0.925 y ax ih 0511	y,l
10153 0.5275 0.7075 t s aa 5189	t,l
6589 0.5225 0.6925 d ax ih 0511	w,d
9428 0.5025 0.7025 r eh ax 4926	v,r
1742 0.5 0.76 hh ax ae 2294	g,hh
14885 0.495 0.715 r eh ax 0511	l,r
20324 0.5125 0.6625 v eh ax 6509	v,f
2248 0.4625 0.8125 hh eh ax 6895	v,hh
8899 0.6125 0.7825 z ax ae 6895	z,v
23836 0.335 0.625 v ax eh 0511	v,g
14219 0.69 0.94 b v ih 8824	z,b
3165 0.325 0.565 r eh ax 5802	r,s
12775 0.46 0.91 b ax ae 0188	p,b
15933 0.4125 0.5625 m ax ih 6509	y,m
24921 0.6475 0.8175 n t ih 3347	y,n
16922 0.3975 0.7975 p ax ae 8193	p,z
14900 0.2775 0.5975 hh ax ih 8193	k,hh
7092 0.2525 0.5925 z ae s 2741	z,l
22112 0.5975 0.8775 n eh z 8193	g,n
9772 0.565 0.755 hh ax ih 3347	g,hh
16050 0.6225 0.9425 m t eh 5802	m,k
16515 0.7325 0.8325 n ax ih 8824	g,n
