11977 0.775 0.945 s b t 0511	s,i
6641 0.44 0.64 s b t 0511	s,u
5596 0.745 0.915 s k t 5189	y,s
18465 0.63 0.86 s k t 2294	s,i
16731 0.295 0.665 s k t 0511	y,s
16639 0.74 0.86 s k t 5802	s,i
20383 0.585 0.745 s k t 0511	s,i
18619 0.42 0.59 s b t 0511	y,s
8006 0.51 0.69 s k t 2294	y,s
10031 0.5 0.68 s k t 5189	s,ə
10031 0.5 0.68 s k t 5189	y,s
18632 0.66 0.85 s b t 0511	a,s
18465 0.63 0.86 s k t 2294	s,o
1158 0.3675 0.6475 t k s 3851	i,t
963 0.49 0.67 t k s 8824	ə,t
13969 0.505 0.695 s b t 3347	s,i
10137 0.41 0.63 s k t 4926	ɔ,s
23880 0.545 0.705 s k t 5802	s,ə
18468 0.7375 0.8975 s b t 6509	a,s
15101 0.3725 0.5625 s k t 1571	s,ə
6476 0.4625 0.6625 s k t 6509	s,o
5596 0.745 0.915 s k t 5189	s,ə
25213 0.6275 0.8375 s k t 3347	s,i
963 0.49 0.67 t k s 8824	ɛ,t
1500 0.455 0.715 s k k 0511	s,ə
25086 0.56 0.8 s k t 6895	s,o
18632 0.66 0.85 s b t 0511	s,o
11453 0.75 0.9 t s d 2294	t,e
19566 0.6225 0.8225 t k s 6509	ɛ,t
5849 0.3525 0.6125 t s d 3347	t,o
11453 0.75 0.9 t s d 2294	t,u
24281 0.4475 0.7375 s k t 3851	s,ə
15476 0.5625 0.7725 s k t 6509	s,ə
13969 0.505 0.695 s b t 3347	a,s
13972 0.575 0.845 s k t 3347	ɔ,s
22815 0.45 0.66 s k t 2294	ɔ,s
21536 0.7075 0.8875 t k s 1571	ɛ,t
14931 0.7225 0.8825 s k t 5189	s,ə
6046 0.7525 0.9325 s k t 1571	y,s
8902 0.6875 0.8975 s k t 2741	s,i
5596 0.745 0.915 s k t 5189	s,i
19742 0.6125 0.9125 t k s 8824	i,t
2912 0.5675 0.8475 s k t 3347	y,s
2912 0.6575 0.9075 t s d 3347	a,t
14353 0.5675 0.6875 s k t 5189	y,s
13195 0.4475 0.6775 s k t 2294	y,s
16731 0.295 0.665 s k t 0511	s,i
20383 0.585 0.745 s k t 0511	s,o
16522 0.5475 0.6975 s k t 5802	s,i
10670 0.3675 0.5975 s b t 1571	s,o
4640 0.4025 0.6325 s k t 1571	s,ə
5849 0.3525 0.6125 t s d 3347	t,u
15089 0.6675 0.8475 t s d 2741	t,o
12374 0.5875 0.8375 s k s 0188	s,i
22815 0.45 0.66 s k t 2294	y,s
15089 0.6675 0.8475 t s d 2741	t,y
8006 0.51 0.69 s k t 2294	s,i
18888 0.5925 0.8125 s k t 3851	ɔ,s
7131 0.465 0.645 s k k 1571	s,ə
16522 0.5475 0.6975 s k t 5802	s,ə
16639 0.8 0.9 t s d 5802	a,t
18465 0.63 0.86 s k t 2294	s,ə
20216 0.66 0.81 s b t 2294	s,o
26326 0.2625 0.5825 s k t 3347	s,ə
13345 0.5475 0.7275 s b t 0511	s,o
18259 0.4025 0.6625 s k t 2294	s,ə
6046 0.7525 0.9325 s k t 1571	s,i
8902 0.6875 0.8975 s k t 2741	s,ə
15280 0.425 0.595 s b t 0511	s,o
18465 0.63 0.86 s k t 2294	ɔ,s
5596 0.745 0.915 s k t 5189	s,o
13345 0.5475 0.7275 s b t 0511	s,i
13195 0.4475 0.6775 s k t 2294	s,i
19183 0.775 0.945 s k t 8824	y,s
14931 0.7225 0.8825 s k t 5189	s,o
13446 0.3775 0.6175 t k s 8824	ə,t
20531 0.53 0.72 s k s 2741	s,ɛ
13972 0.575 0.845 s k t 3347	y,s
19742 0.6125 0.9125 t k s 8824	ə,t
21257 0.375 0.575 t s d 5189	t,o
21275 0.5625 0.7825 t s f 4926	t,u
22815 0.45 0.66 s k t 2294	s,i
20216 0.66 0.81 s b t 2294	y,s
20383 0.585 0.745 s k t 0511	s,ə
14267 0.3775 0.6475 t k s 8824	ə,t
15089 0.6675 0.8475 t s d 2741	ə,t
10670 0.3675 0.5975 s b t 1571	s,u
24072 0.4225 0.6525 s k t 2741	y,s
4322 0.4925 0.6625 s k t 2294	s,i
6641 0.44 0.64 s b t 0511	s,o
18888 0.5925 0.8125 s k t 3851	y,s
6641 0.44 0.64 s b t 0511	a,s
15476 0.5625 0.7725 s k t 6509	s,o
5849 0.3525 0.6125 t s d 3347	t,e
15476 0.5625 0.7725 s k t 6509	y,s
3440 0.695 0.905 s b t 4926	s,u
3430 0.455 0.625 s b t 0511	s,u
19780 0.635 0.825 s k t 8824	y,s
21117 0.585 0.715 t s d 2294	t,u
18752 0.5225 0.7525 s k t 6509	ɔ,s
16522 0.5475 0.6975 s k t 5802	ɔ,s
11272 0.3575 0.5675 s k t 1571	s,ə
15089 0.6675 0.8475 t s d 2741	t,e
14353 0.5675 0.6875 s k t 5189	ɔ,s
8006 0.51 0.69 s k t 2294	s,o
16639 0.8 0.9 t s d 5802	t,u
12741 0.465 0.675 t k s 4926	ɛ,t
3440 0.695 0.905 s b t 4926	s,o
3430 0.455 0.625 s b t 0511	s,o
16786 0.7475 0.9475 s k t 5189	s,i
5849 0.3525 0.6125 t s d 3347	i,t
26326 0.2625 0.5825 s k t 3347	s,o
18619 0.42 0.59 s b t 0511	s,u
8902 0.6875 0.8975 s k t 2741	s,o
24072 0.4225 0.6525 s k t 2741	ɔ,s
6476 0.4625 0.6625 s k t 6509	ɔ,s
3440 0.695 0.905 s b t 4926	s,i
3430 0.455 0.625 s b t 0511	s,i
3440 0.695 0.905 s b t 4926	a,s
3430 0.455 0.625 s b t 0511	a,s
15345 0.3975 0.6175 s k k 2294	s,ə
20216 0.66 0.81 s b t 2294	s,u
11854 0.665 0.825 s k t 2294	s,ə
19780 0.635 0.825 s k t 8824	s,ə
24072 0.4225 0.6525 s k t 2741	s,ə
16639 0.74 0.86 s k t 5802	y,s
10137 0.41 0.63 s k t 4926	s,ə
23880 0.545 0.705 s k t 5802	ɔ,s
20383 0.585 0.745 s k t 0511	y,s
16639 0.8 0.9 t s d 5802	ɛ,t
16639 0.8 0.9 t s d 5802	ə,t
18752 0.5225 0.7525 s k t 6509	s,ə
3440 0.695 0.905 s b t 4926	y,s
3430 0.455 0.625 s b t 0511	y,s
17171 0.515 0.675 t k s 0511	ə,t
25213 0.6275 0.8375 s k t 3347	y,s
23880 0.545 0.705 s k t 5802	s,o
19183 0.775 0.945 s k t 8824	s,ə
24072 0.4225 0.6525 s k t 2741	s,o
11272 0.3575 0.5675 s k t 1571	s,o
4625 0.3275 0.5575 s b t 5189	y,s
18752 0.5225 0.7525 s k t 6509	s,i
11453 0.75 0.9 t s d 2294	t,o
8902 0.6875 0.8975 s k t 2741	y,s
14353 0.5675 0.6875 s k t 5189	s,i
11854 0.665 0.825 s k t 2294	s,o
17171 0.515 0.675 t k s 0511	i,t
25213 0.6275 0.8375 s k t 3347	s,ə
15089 0.6675 0.8475 t s d 2741	i,t
2912 0.6575 0.9075 t s d 3347	ə,t
12374 0.5875 0.8375 s k s 0188	s,u
963 0.49 0.67 t k s 8824	i,t
2912 0.6575 0.9075 t s d 3347	t,y
6641 0.44 0.64 s b t 0511	s,i
19566 0.6225 0.8225 t k s 6509	i,t
26326 0.2625 0.5825 s k t 3347	ɔ,s
21117 0.585 0.715 t s d 2294	t,o
18468 0.7375 0.8975 s b t 6509	y,s
15101 0.3725 0.5625 s k t 1571	ɔ,s
18632 0.66 0.85 s b t 0511	s,i
12374 0.5875 0.8375 s k s 0188	a,s
10137 0.41 0.63 s k t 4926	s,i
14267 0.3775 0.6475 t k s 8824	ɛ,t
16639 0.74 0.86 s k t 5802	s,ə
25086 0.56 0.8 s k t 6895	ɔ,s
26326 0.2625 0.5825 s k t 3347	y,s
10427 0.5775 0.7975 s k k 4926	s,ə
7882 0.62 0.91 s k t 4926	ɔ,s
22305 0.6375 0.8475 s k k 1571	s,ə
11977 0.775 0.945 s b t 0511	a,s
15101 0.3725 0.5625 s k t 1571	y,s
16731 0.295 0.665 s k t 0511	s,o
18752 0.5225 0.7525 s k t 6509	y,s
21117 0.585 0.715 t s d 2294	t,y
13345 0.5475 0.7275 s b t 0511	y,s
11854 0.665 0.825 s k t 2294	s,i
4640 0.4025 0.6325 s k t 1571	ɔ,s
16639 0.74 0.86 s k t 5802	ɔ,s
18259 0.4025 0.6625 s k t 2294	s,o
18619 0.42 0.59 s b t 0511	s,o
6641 0.44 0.64 s b t 0511	y,s
2912 0.5675 0.8475 s k t 3347	ɔ,s
20241 0.7125 0.9025 s k s 5189	s,i
5849 0.3525 0.6125 t s d 3347	a,t
11977 0.775 0.945 s b t 0511	s,o
4625 0.3275 0.5575 s b t 5189	s,u
25086 0.56 0.8 s k t 6895	s,i
18468 0.7375 0.8975 s b t 6509	s,i
21257 0.375 0.575 t s d 5189	ɛ,t
4640 0.4025 0.6325 s k t 1571	y,s
25213 0.6275 0.8375 s k t 3347	s,o
2912 0.6575 0.9075 t s d 3347	t,u
4322 0.4925 0.6625 s k t 2294	ɔ,s
13195 0.4475 0.6775 s k t 2294	s,ə
13969 0.505 0.695 s b t 3347	y,s
20241 0.7125 0.9025 s k s 5189	s,ə
2912 0.5675 0.8475 s k t 3347	s,ə
21257 0.375 0.575 t s d 5189	a,t
14067 0.5125 0.7225 s b t 0511	s,o
11453 0.75 0.9 t s d 2294	a,t
25213 0.6275 0.8375 s k t 3347	ɔ,s
10137 0.41 0.63 s k t 4926	y,s
26326 0.2625 0.5825 s k t 3347	s,i
16731 0.295 0.665 s k t 0511	s,ə
371 0.7175 0.8775 t s f 0188	t,u
15101 0.3725 0.5625 s k t 1571	s,i
12741 0.465 0.675 t k s 4926	i,t
1158 0.3675 0.6475 t k s 3851	ɛ,t
5596 0.745 0.915 s k t 5189	ɔ,s
11854 0.665 0.825 s k t 2294	y,s
18468 0.7375 0.8975 s b t 6509	s,u
21117 0.585 0.715 t s d 2294	a,t
4322 0.4925 0.6625 s k t 2294	s,o
16639 0.74 0.86 s k t 5802	s,o
23880 0.545 0.705 s k t 5802	y,s
24281 0.4475 0.7375 s k t 3851	s,o
16731 0.295 0.665 s k t 0511	ɔ,s
21117 0.585 0.715 t s d 2294	ɛ,t
7882 0.62 0.91 s k t 4926	s,i
12741 0.465 0.675 t k s 4926	ə,t
20241 0.7125 0.9025 s k s 5189	s,ɛ
18888 0.5925 0.8125 s k t 3851	s,o
11854 0.665 0.825 s k t 2294	ɔ,s
16786 0.7475 0.9475 s k t 5189	y,s
4640 0.4025 0.6325 s k t 1571	s,i
21117 0.585 0.715 t s d 2294	ə,t
21536 0.7075 0.8875 t k s 1571	i,t
5379 0.53 0.77 s k k 0511	s,ə
14353 0.5675 0.6875 s k t 5189	s,o
19566 0.6225 0.8225 t k s 6509	ə,t
11272 0.3575 0.5675 s k t 1571	y,s
2912 0.6575 0.9075 t s d 3347	i,t
18752 0.5225 0.7525 s k t 6509	s,o
20531 0.53 0.72 s k s 2741	s,ə
22815 0.45 0.66 s k t 2294	s,o
23880 0.545 0.705 s k t 5802	s,i
2912 0.5675 0.8475 s k t 3347	s,i
13969 0.505 0.695 s b t 3347	s,o
19780 0.635 0.825 s k t 8824	s,o
9234 0.4475 0.6575 t s f 2294	t,u
18888 0.5925 0.8125 s k t 3851	s,ə
16522 0.5475 0.6975 s k t 5802	y,s
21536 0.7075 0.8875 t k s 1571	ə,t
16522 0.5475 0.6975 s k t 5802	s,o
21257 0.375 0.575 t s d 5189	t,u
13972 0.575 0.845 s k t 3347	s,ə
10670 0.3675 0.5975 s b t 1571	s,i
15280 0.425 0.595 s b t 0511	a,s
21257 0.375 0.575 t s d 5189	t,e
16639 0.8 0.9 t s d 5802	t,e
13446 0.3775 0.6175 t k s 8824	i,t
4625 0.3275 0.5575 s b t 5189	s,o
19183 0.775 0.945 s k t 8824	s,o
18888 0.5925 0.8125 s k t 3851	s,i
10169 0.6275 0.8675 s k k 6895	s,ə
20216 0.66 0.81 s b t 2294	a,s
17171 0.515 0.675 t k s 0511	ɛ,t
16786 0.7475 0.9475 s k t 5189	ɔ,s
15089 0.6675 0.8475 t s d 2741	t,u
11272 0.3575 0.5675 s k t 1571	s,i
5849 0.3525 0.6125 t s d 3347	ɛ,t
15089 0.6675 0.8475 t s d 2741	a,t
24281 0.4475 0.7375 s k t 3851	s,i
14931 0.7225 0.8825 s k t 5189	s,i
18259 0.4025 0.6625 s k t 2294	y,s
22815 0.45 0.66 s k t 2294	s,ə
19183 0.775 0.945 s k t 8824	s,i
10031 0.5 0.68 s k t 5189	s,o
14267 0.3775 0.6475 t k s 8824	i,t
13972 0.575 0.845 s k t 3347	s,i
18259 0.4025 0.6625 s k t 2294	ɔ,s
8902 0.6875 0.8975 s k t 2741	ɔ,s
11453 0.75 0.9 t s d 2294	i,t
7882 0.62 0.91 s k t 4926	s,ə
10670 0.3675 0.5975 s b t 1571	y,s
20216 0.66 0.81 s b t 2294	s,i
14353 0.5675 0.6875 s k t 5189	s,ə
8006 0.51 0.69 s k t 2294	s,ə
21117 0.585 0.715 t s d 2294	t,e
21257 0.375 0.575 t s d 5189	ə,t
19742 0.6125 0.9125 t k s 8824	ɛ,t
1158 0.3675 0.6475 t k s 3851	ə,t
24072 0.4225 0.6525 s k t 2741	s,i
20531 0.53 0.72 s k s 2741	a,s
6476 0.4625 0.6625 s k t 6509	s,i
16814 0.505 0.695 s k k 0511	s,ə
18468 0.7375 0.8975 s b t 6509	s,o
20241 0.7125 0.9025 s k s 5189	a,s
8006 0.51 0.69 s k t 2294	ɔ,s
5849 0.3525 0.6125 t s d 3347	ə,t
10031 0.5 0.68 s k t 5189	ɔ,s
14931 0.7225 0.8825 s k t 5189	y,s
18259 0.4025 0.6625 s k t 2294	s,i
6046 0.7525 0.9325 s k t 1571	s,ə
6476 0.4625 0.6625 s k t 6509	s,ə
24281 0.4475 0.7375 s k t 3851	y,s
5849 0.3525 0.6125 t s d 3347	t,y
6046 0.7525 0.9325 s k t 1571	ɔ,s
25086 0.56 0.8 s k t 6895	y,s
24281 0.4475 0.7375 s k t 3851	ɔ,s
